  PID TTY      STAT   TIME COMMAND
19122 pts/11   R+     0:00 ./prog2
19123 pts/11   R+     0:00 ./prog2
19124 pts/11   R+     0:00 ./prog2
19125 pts/11   R+     0:00 ./prog2
19126 pts/11   R+     0:00 ./prog2
19127 pts/11   R+     0:00 ./prog2
19128 pts/11   R+     0:00 ./prog2
19129 pts/11   R+     0:00 ./prog2
19130 pts/11   R+     0:00 ./prog2
19131 pts/11   R+     0:00 ./prog2
19132 pts/11   R+     0:00 ./prog2
19133 pts/11   R+     0:00 ./prog2
19134 pts/11   R+     0:00 ./prog2
19135 pts/11   R+     0:00 ./prog2
19136 pts/11   R+     0:00 ./prog2
19137 pts/11   R+     0:00 ./prog2
19138 pts/11   R+     0:00 ./prog2
19139 pts/11   R+     0:00 ./prog2
19140 pts/11   R+     0:00 ./prog2
19141 pts/11   R+     0:00 ./prog2
19142 pts/11   R+     0:00 ./prog2
19143 pts/11   R+     0:00 ./prog2
19144 pts/11   R+     0:00 ./prog2
19145 pts/11   R+     0:00 ./prog2
19146 pts/11   R+     0:00 ./prog2
19147 pts/11   R+     0:00 ./prog2
19148 pts/11   R+     0:00 ./prog2
19149 pts/11   R+     0:00 ./prog2
19150 pts/11   R+     0:00 ./prog2
19151 pts/11   R+     0:00 ./prog2
19152 pts/11   R+     0:00 ./prog2
19153 pts/11   R+     0:00 ./prog2
19154 pts/11   R+     0:00 ./prog2
19155 pts/11   R+     0:00 ./prog2
19156 pts/11   R+     0:00 ./prog2
19157 pts/11   R+     0:00 ./prog2
19158 pts/11   R+     0:00 ./prog2
19159 pts/11   R+     0:00 ./prog2
19160 pts/11   R+     0:00 ./prog2
19161 pts/11   R+     0:00 ./prog2
19162 pts/11   R+     0:00 ./prog2
19163 pts/11   R+     0:00 ./prog2
19164 pts/11   R+     0:00 ./prog2
19165 pts/11   R+     0:00 ./prog2
19166 pts/11   R+     0:00 ./prog2
19167 pts/11   R+     0:00 ./prog2
19168 pts/11   R+     0:00 ./prog2
19169 pts/11   R+     0:00 ./prog2
19170 pts/11   R+     0:00 ./prog2
19171 pts/11   R+     0:00 ./prog2
19172 pts/11   R+     0:00 ./prog2
19173 pts/11   R+     0:00 ./prog2
19174 pts/11   R+     0:00 ./prog2
19175 pts/11   R+     0:00 ./prog2
19176 pts/11   R+     0:00 ./prog2
19177 pts/11   R+     0:00 ./prog2
19178 pts/11   R+     0:00 ./prog2
19179 pts/11   R+     0:00 ./prog2
19180 pts/11   R+     0:00 ./prog2
19181 pts/11   R+     0:00 ./prog2
19182 pts/11   R+     0:00 ./prog2
19183 pts/11   R+     0:00 ./prog2
19184 pts/11   R+     0:00 ./prog2
19185 pts/11   R+     0:00 ./prog2
19186 pts/11   R+     0:00 ./prog2
19187 pts/11   R+     0:00 ./prog2
19188 pts/11   R+     0:00 ./prog2
19189 pts/11   R+     0:00 ./prog2
19190 pts/11   R+     0:00 ./prog2
19191 pts/11   R+     0:00 ./prog2
19192 pts/11   R+     0:00 ./prog2
19193 pts/11   R+     0:00 ./prog2
19194 pts/11   R+     0:00 ./prog2
19195 pts/11   R+     0:00 ./prog2
19196 pts/11   R+     0:00 ./prog2
19197 pts/11   R+     0:00 ./prog2
19198 pts/11   R+     0:00 ./prog2
19199 pts/11   R+     0:00 ./prog2
19200 pts/11   R+     0:00 ./prog2
19201 pts/11   R+     0:00 ./prog2
19202 pts/11   R+     0:00 ./prog2
19203 pts/11   R+     0:00 ./prog2
19204 pts/11   R+     0:00 ./prog2
19205 pts/11   R+     0:00 ./prog2
19206 pts/11   R+     0:00 ./prog2
19207 pts/11   R+     0:00 ./prog2
19208 pts/11   R+     0:00 ./prog2
19209 pts/11   R+     0:00 ./prog2
19210 pts/11   R+     0:00 ./prog2
19211 pts/11   R+     0:00 ./prog2
19212 pts/11   R+     0:00 ./prog2
19213 pts/11   R+     0:00 ./prog2
19214 pts/11   R+     0:00 ./prog2
19215 pts/11   R+     0:00 ./prog2
19216 pts/11   R+     0:00 ./prog2
19217 pts/11   R+     0:00 ./prog2
19218 pts/11   R+     0:00 ./prog2
19219 pts/11   R+     0:00 ./prog2
19220 pts/11   R+     0:00 ./prog2
19221 pts/11   R+     0:00 ./prog2
19222 pts/11   R+     0:00 ./prog2
19223 pts/11   R+     0:00 ./prog2
19224 pts/11   R+     0:00 ./prog2
19225 pts/11   R+     0:00 ./prog2
19226 pts/11   R+     0:00 ./prog2
19227 pts/11   R+     0:00 ./prog2
19228 pts/11   R+     0:00 ./prog2
19229 pts/11   R+     0:00 ./prog2
19230 pts/11   R+     0:00 ./prog2
19231 pts/11   R+     0:00 ./prog2
19232 pts/11   R+     0:00 ./prog2
19233 pts/11   R+     0:00 ./prog2
19234 pts/11   R+     0:00 ./prog2
19235 pts/11   R+     0:00 ./prog2
19236 pts/11   R+     0:00 ./prog2
19237 pts/11   R+     0:00 ./prog2
19238 pts/11   R+     0:00 ./prog2
19239 pts/11   R+     0:00 ./prog2
19240 pts/11   R+     0:00 ./prog2
19241 pts/11   R+     0:00 ./prog2
19242 pts/11   R+     0:00 ./prog2
19243 pts/11   R+     0:00 ./prog2
19244 pts/11   R+     0:00 ./prog2
19245 pts/11   R+     0:00 ./prog2
19246 pts/11   R+     0:00 ./prog2
19247 pts/11   R+     0:00 ./prog2
19248 pts/11   R+     0:00 ./prog2
19249 pts/11   R+     0:00 ./prog2
19250 pts/11   R+     0:00 ./prog2
19251 pts/11   R+     0:00 ./prog2
19252 pts/11   R+     0:00 ./prog2
19253 pts/11   R+     0:00 ./prog2
19254 pts/11   R+     0:00 ./prog2
19255 pts/11   R+     0:00 ./prog2
19256 pts/11   R+     0:00 ./prog2
19257 pts/11   R+     0:00 ./prog2
19258 pts/11   R+     0:00 ./prog2
19259 pts/11   R+     0:00 ./prog2
19260 pts/11   R+     0:00 ./prog2
19261 pts/11   R+     0:00 ./prog2
19262 pts/11   R+     0:00 ./prog2
19263 pts/11   R+     0:00 ./prog2
19264 pts/11   R+     0:00 ./prog2
19265 pts/11   R+     0:00 ./prog2
19266 pts/11   R+     0:00 ./prog2
19267 pts/11   R+     0:00 ./prog2
19268 pts/11   R+     0:00 ./prog2
19269 pts/11   R+     0:00 ./prog2
19270 pts/11   R+     0:00 ./prog2
19271 pts/11   R+     0:00 ./prog2
19272 pts/11   R+     0:00 ./prog2
19273 pts/11   R+     0:00 ./prog2
19274 pts/11   R+     0:00 ./prog2
19275 pts/11   R+     0:00 ./prog2
19276 pts/11   R+     0:00 ./prog2
19277 pts/11   R+     0:00 ./prog2
19278 pts/11   R+     0:00 ./prog2
19279 pts/11   R+     0:00 ./prog2
19280 pts/11   R+     0:00 ./prog2
19281 pts/11   R+     0:00 ./prog2
19282 pts/11   R+     0:00 ./prog2
19283 pts/11   R+     0:00 ./prog2
19284 pts/11   R+     0:00 ./prog2
19285 pts/11   R+     0:00 ./prog2
19286 pts/11   R+     0:00 ./prog2
19287 pts/11   R+     0:00 ./prog2
19288 pts/11   R+     0:00 ./prog2
19289 pts/11   R+     0:00 ./prog2
19290 pts/11   R+     0:00 ./prog2
19291 pts/11   R+     0:00 ./prog2
19292 pts/11   R+     0:00 ./prog2
19293 pts/11   R+     0:00 ./prog2
19294 pts/11   R+     0:00 ./prog2
19295 pts/11   R+     0:00 ./prog2
19296 pts/11   R+     0:00 ./prog2
19297 pts/11   R+     0:00 ./prog2
19298 pts/11   R+     0:00 ./prog2
19299 pts/11   R+     0:00 ./prog2
19300 pts/11   R+     0:00 ./prog2
19301 pts/11   R+     0:00 ./prog2
19302 pts/11   R+     0:00 ./prog2
19303 pts/11   R+     0:00 ./prog2
19304 pts/11   R+     0:00 ./prog2
19305 pts/11   R+     0:00 ./prog2
19306 pts/11   R+     0:00 ./prog2
19307 pts/11   R+     0:00 ./prog2
19308 pts/11   R+     0:00 ./prog2
19309 pts/11   R+     0:00 ./prog2
19310 pts/11   R+     0:00 ./prog2
19311 pts/11   R+     0:00 ./prog2
19312 pts/11   R+     0:00 ./prog2
19313 pts/11   R+     0:00 ./prog2
19314 pts/11   R+     0:00 ./prog2
19315 pts/11   R+     0:00 ./prog2
19316 pts/11   R+     0:00 ./prog2
19317 pts/11   R+     0:00 ./prog2
19318 pts/11   R+     0:00 ./prog2
19319 pts/11   R+     0:00 ./prog2
19320 pts/11   R+     0:00 ./prog2
19321 pts/11   R+     0:00 ./prog2
19322 pts/11   R+     0:00 ./prog2
19323 pts/11   R+     0:00 ./prog2
19324 pts/11   R+     0:00 ./prog2
19325 pts/11   R+     0:00 ./prog2
19326 pts/11   R+     0:00 ./prog2
19327 pts/11   R+     0:00 ./prog2
19328 pts/11   R+     0:00 ./prog2
19329 pts/11   R+     0:00 ./prog2
19330 pts/11   R+     0:00 ./prog2
19331 pts/11   R+     0:00 ./prog2
19332 pts/11   R+     0:00 ./prog2
19333 pts/11   R+     0:00 ./prog2
19334 pts/11   R+     0:00 ./prog2
19335 pts/11   R+     0:00 ./prog2
19336 pts/11   R+     0:00 ./prog2
19337 pts/11   R+     0:00 ./prog2
19338 pts/11   R+     0:00 ./prog2
19339 pts/11   R+     0:00 ./prog2
19340 pts/11   R+     0:00 ./prog2
19341 pts/11   R+     0:00 ./prog2
19342 pts/11   R+     0:00 ./prog2
19343 pts/11   R+     0:00 ./prog2
19344 pts/11   R+     0:00 ./prog2
19345 pts/11   R+     0:00 ./prog2
19346 pts/11   R+     0:00 ./prog2
19347 pts/11   R+     0:00 ./prog2
19348 pts/11   R+     0:00 ./prog2
19349 pts/11   R+     0:00 ./prog2
19350 pts/11   R+     0:00 ./prog2
19351 pts/11   R+     0:00 ./prog2
19352 pts/11   R+     0:00 ./prog2
19353 pts/11   R+     0:00 ./prog2
19354 pts/11   R+     0:00 ./prog2
19355 pts/11   R+     0:00 ./prog2
19356 pts/11   R+     0:00 ./prog2
19357 pts/11   R+     0:00 ./prog2
19358 pts/11   R+     0:00 ./prog2
19359 pts/11   R+     0:00 ./prog2
19360 pts/11   R+     0:00 ./prog2
19361 pts/11   R+     0:00 ./prog2
19362 pts/11   R+     0:00 ./prog2
19363 pts/11   R+     0:00 ./prog2
19364 pts/11   R+     0:00 ./prog2
19365 pts/11   R+     0:00 ./prog2
19366 pts/11   R+     0:00 ./prog2
19367 pts/11   R+     0:00 ./prog2
19368 pts/11   R+     0:00 ./prog2
19369 pts/11   R+     0:00 ./prog2
19370 pts/11   R+     0:00 ./prog2
19371 pts/11   R+     0:00 ./prog2
19372 pts/11   R+     0:00 ./prog2
19373 pts/11   R+     0:00 ./prog2
19374 pts/11   R+     0:00 ./prog2
19375 pts/11   R+     0:00 ./prog2
19376 pts/11   R+     0:00 ./prog2
19377 pts/11   R+     0:00 ./prog2
19378 pts/11   R+     0:00 ./prog2
19379 pts/11   R+     0:00 ./prog2
19380 pts/11   R+     0:00 ./prog2
19381 pts/11   R+     0:00 ./prog2
19382 pts/11   R+     0:00 ./prog2
19383 pts/11   R+     0:00 ./prog2
19384 pts/11   R+     0:00 ./prog2
19385 pts/11   R+     0:00 ./prog2
19386 pts/11   R+     0:00 ./prog2
19387 pts/11   R+     0:00 ./prog2
19388 pts/11   R+     0:00 ./prog2
19389 pts/11   R+     0:00 ./prog2
19390 pts/11   R+     0:00 ./prog2
19391 pts/11   R+     0:00 ./prog2
19392 pts/11   R+     0:00 ./prog2
19393 pts/11   R+     0:00 ./prog2
19394 pts/11   R+     0:00 ./prog2
19395 pts/11   R+     0:00 ./prog2
19396 pts/11   R+     0:00 ./prog2
19397 pts/11   R+     0:00 ./prog2
19398 pts/11   R+     0:00 ./prog2
19399 pts/11   R+     0:00 ./prog2
19400 pts/11   R+     0:00 ./prog2
19401 pts/11   R+     0:00 ./prog2
19402 pts/11   R+     0:00 ./prog2
19403 pts/11   R+     0:00 ./prog2
19404 pts/11   R+     0:00 ./prog2
19405 pts/11   R+     0:00 ./prog2
19406 pts/11   R+     0:00 ./prog2
19407 pts/11   R+     0:00 ./prog2
19408 pts/11   R+     0:00 ./prog2
19409 pts/11   R+     0:00 ./prog2
19410 pts/11   R+     0:00 ./prog2
19411 pts/11   R+     0:00 ./prog2
19412 pts/11   R+     0:00 ./prog2
19413 pts/11   R+     0:00 ./prog2
19414 pts/11   Z+     0:00 [prog2] <defunct>
19415 pts/11   Z+     0:00 [prog2] <defunct>
19416 pts/11   Z+     0:00 [prog2] <defunct>
19417 pts/11   R+     0:00 ./prog2
19418 pts/11   Z+     0:00 [prog2] <defunct>
19419 pts/11   Z+     0:00 [prog2] <defunct>
19420 pts/11   R+     0:00 ./prog2
19421 pts/11   Z+     0:00 [prog2] <defunct>
19422 pts/11   R+     0:00 ./prog2
19423 pts/11   R+     0:00 ./prog2
19424 pts/11   Z+     0:00 [prog2] <defunct>
19425 pts/11   Z+     0:00 [prog2] <defunct>
19426 pts/11   R+     0:00 ./prog2
19427 pts/11   R+     0:00 ./prog2
19428 pts/11   Z+     0:00 [prog2] <defunct>
19429 pts/11   R+     0:00 ./prog2
19430 pts/11   R+     0:00 ./prog2
19431 pts/11   R+     0:00 ./prog2
19432 pts/11   R+     0:00 ./prog2
19433 pts/11   R+     0:00 ./prog2
19434 pts/11   R+     0:00 ./prog2
19435 pts/11   R+     0:00 ./prog2
19436 pts/11   R+     0:00 ./prog2
19437 pts/11   R+     0:00 ./prog2
19438 pts/11   R+     0:00 ./prog2
19439 pts/11   R+     0:00 ./prog2
19440 pts/11   R+     0:00 ./prog2
19441 pts/11   R+     0:00 ./prog2
19442 pts/11   R+     0:00 ./prog2
19443 pts/11   R+     0:00 ./prog2
19444 pts/11   R+     0:00 ./prog2
19445 pts/11   R+     0:00 ./prog2
19446 pts/11   R+     0:00 ./prog2
19447 pts/11   R+     0:00 ./prog2
19448 pts/11   R+     0:00 ./prog2
19449 pts/11   R+     0:00 ./prog2
19450 pts/11   R+     0:00 ./prog2
19451 pts/11   R+     0:00 ./prog2
19452 pts/11   R+     0:00 ./prog2
19453 pts/11   R+     0:00 ./prog2
19454 pts/11   R+     0:00 ./prog2
19455 pts/11   R+     0:00 ./prog2
19456 pts/11   R+     0:00 ./prog2
19457 pts/11   R+     0:00 ./prog2
19458 pts/11   R+     0:00 ./prog2
19459 pts/11   R+     0:00 ./prog2
19460 pts/11   R+     0:00 ./prog2
19461 pts/11   R+     0:00 ./prog2
19462 pts/11   R+     0:00 ./prog2
19463 pts/11   R+     0:00 ./prog2
19464 pts/11   R+     0:00 ./prog2
19465 pts/11   R+     0:00 ./prog2
19466 pts/11   R+     0:00 ./prog2
19467 pts/11   R+     0:00 ./prog2
19468 pts/11   R+     0:00 ./prog2
19469 pts/11   R+     0:00 ./prog2
19470 pts/11   R+     0:00 ./prog2
19471 pts/11   R+     0:00 ./prog2
19472 pts/11   R+     0:00 ./prog2
19473 pts/11   R+     0:00 ./prog2
19474 pts/11   R+     0:00 ./prog2
19475 pts/11   R+     0:00 ./prog2
19476 pts/11   R+     0:00 ./prog2
19477 pts/11   R+     0:00 ./prog2
19478 pts/11   R+     0:00 ./prog2
19479 pts/11   R+     0:00 ./prog2
19480 pts/11   R+     0:00 ./prog2
19481 pts/11   R+     0:00 ./prog2
19482 pts/11   R+     0:00 ./prog2
19483 pts/11   R+     0:00 ./prog2
19484 pts/11   R+     0:00 ./prog2
19485 pts/11   R+     0:00 ./prog2
19486 pts/11   R+     0:00 ./prog2
19487 pts/11   R+     0:00 ./prog2
19488 pts/11   R+     0:00 ./prog2
19489 pts/11   R+     0:00 ./prog2
19490 pts/11   R+     0:00 ./prog2
19491 pts/11   R+     0:00 ./prog2
19492 pts/11   R+     0:00 ./prog2
19493 pts/11   R+     0:00 ./prog2
19494 pts/11   R+     0:00 ./prog2
19495 pts/11   R+     0:00 ./prog2
19496 pts/11   R+     0:00 ./prog2
19497 pts/11   R+     0:00 ./prog2
19498 pts/11   R+     0:00 ./prog2
19499 pts/11   R+     0:00 ./prog2
19500 pts/11   R+     0:00 ./prog2
19501 pts/11   R+     0:00 ./prog2
19502 pts/11   R+     0:00 ./prog2
19503 pts/11   R+     0:00 ./prog2
19504 pts/11   R+     0:00 ./prog2
19505 pts/11   R+     0:00 ./prog2
19506 pts/11   R+     0:00 ./prog2
19507 pts/11   R+     0:00 ./prog2
19508 pts/11   R+     0:00 ./prog2
19509 pts/11   R+     0:00 ./prog2
19510 pts/11   R+     0:00 ./prog2
19511 pts/11   R+     0:00 ./prog2
19512 pts/11   R+     0:00 ./prog2
19513 pts/11   R+     0:00 ./prog2
19514 pts/11   R+     0:00 ./prog2
19515 pts/11   R+     0:00 ./prog2
19516 pts/11   R+     0:00 ./prog2
19517 pts/11   R+     0:00 ./prog2
19518 pts/11   R+     0:00 ./prog2
19519 pts/11   R+     0:00 ./prog2
19520 pts/11   R+     0:00 ./prog2
19521 pts/11   R+     0:00 ./prog2
19522 pts/11   R+     0:00 ./prog2
19523 pts/11   R+     0:00 ./prog2
19524 pts/11   R+     0:00 ./prog2
19525 pts/11   R+     0:00 ./prog2
19526 pts/11   R+     0:00 ./prog2
19527 pts/11   R+     0:00 ./prog2
19528 pts/11   R+     0:00 ./prog2
19529 pts/11   R+     0:00 ./prog2
19530 pts/11   R+     0:00 ./prog2
19531 pts/11   R+     0:00 ./prog2
19532 pts/11   R+     0:00 ./prog2
19533 pts/11   R+     0:00 ./prog2
19534 pts/11   R+     0:00 ./prog2
19535 pts/11   R+     0:00 ./prog2
19536 pts/11   R+     0:00 ./prog2
19537 pts/11   R+     0:00 ./prog2
19538 pts/11   R+     0:00 ./prog2
19539 pts/11   R+     0:00 ./prog2
19540 pts/11   R+     0:00 ./prog2
19541 pts/11   Z+     0:00 [prog2] <defunct>
19542 pts/11   R+     0:00 ./prog2
19543 pts/11   R+     0:00 ./prog2
19544 pts/11   R+     0:00 ./prog2
19545 pts/11   R+     0:00 ./prog2
19546 pts/11   R+     0:00 ./prog2
19547 pts/11   R+     0:00 ./prog2
19548 pts/11   R+     0:00 ./prog2
19549 pts/11   R+     0:00 ./prog2
19550 pts/11   R+     0:00 ./prog2
19551 pts/11   R+     0:00 ./prog2
19552 pts/11   R+     0:00 ./prog2
19553 pts/11   R+     0:00 ./prog2
19554 pts/11   R+     0:00 ./prog2
19555 pts/11   R+     0:00 ./prog2
19556 pts/11   R+     0:00 ./prog2
19557 pts/11   R+     0:00 ./prog2
19558 pts/11   R+     0:00 ./prog2
19559 pts/11   R+     0:00 ./prog2
19560 pts/11   R+     0:00 ./prog2
19561 pts/11   R+     0:00 ./prog2
19562 pts/11   R+     0:00 ./prog2
19563 pts/11   R+     0:00 ./prog2
19564 pts/11   R+     0:00 ./prog2
19565 pts/11   R+     0:00 ./prog2
19566 pts/11   R+     0:00 ./prog2
19567 pts/11   R+     0:00 ./prog2
19568 pts/11   R+     0:00 ./prog2
19569 pts/11   R+     0:00 ./prog2
19570 pts/11   R+     0:00 ./prog2
19571 pts/11   R+     0:00 ./prog2
19572 pts/11   R+     0:00 ./prog2
19573 pts/11   R+     0:00 ./prog2
19574 pts/11   R+     0:00 ./prog2
19575 pts/11   R+     0:00 ./prog2
19576 pts/11   R+     0:00 ./prog2
19577 pts/11   R+     0:00 ./prog2
19578 pts/11   R+     0:00 ./prog2
19579 pts/11   R+     0:00 ./prog2
19580 pts/11   R+     0:00 ./prog2
19581 pts/11   R+     0:00 ./prog2
19582 pts/11   R+     0:00 ./prog2
19583 pts/11   R+     0:00 ./prog2
19584 pts/11   R+     0:00 ./prog2
19585 pts/11   R+     0:00 ./prog2
19586 pts/11   R+     0:00 ./prog2
19587 pts/11   R+     0:00 ./prog2
19588 pts/11   R+     0:00 ./prog2
19589 pts/11   R+     0:00 ./prog2
19590 pts/11   R+     0:00 ./prog2
19591 pts/11   R+     0:00 ./prog2
19592 pts/11   R+     0:00 ./prog2
19593 pts/11   R+     0:00 ./prog2
19594 pts/11   R+     0:00 ./prog2
19595 pts/11   R+     0:00 ./prog2
19596 pts/11   R+     0:00 ./prog2
19597 pts/11   R+     0:00 ./prog2
19598 pts/11   R+     0:00 ./prog2
19599 pts/11   R+     0:00 ./prog2
19600 pts/11   R+     0:00 ./prog2
19601 pts/11   R+     0:00 ./prog2
19602 pts/11   R+     0:00 ./prog2
19603 pts/11   R+     0:00 ./prog2
19604 pts/11   R+     0:00 ./prog2
19605 pts/11   R+     0:00 ./prog2
19606 pts/11   R+     0:00 ./prog2
19607 pts/11   R+     0:00 ./prog2
19608 pts/11   R+     0:00 ./prog2
19609 pts/11   R+     0:00 ./prog2
19610 pts/11   R+     0:00 ./prog2
19611 pts/11   R+     0:00 ./prog2
19612 pts/11   R+     0:00 ./prog2
19613 pts/11   R+     0:00 ./prog2
19614 pts/11   R+     0:00 ./prog2
19615 pts/11   R+     0:00 ./prog2
19616 pts/11   R+     0:00 ./prog2
19617 pts/11   R+     0:00 ./prog2
19618 pts/11   R+     0:00 ./prog2
19619 pts/11   R+     0:00 ./prog2
19620 pts/11   R+     0:00 ./prog2
19621 pts/11   R+     0:00 ./prog2
19622 pts/11   R+     0:00 ./prog2
19623 pts/11   R+     0:00 ./prog2
19624 pts/11   R+     0:00 ./prog2
19625 pts/11   R+     0:00 ./prog2
19626 pts/11   R+     0:00 ./prog2
19627 pts/11   R+     0:00 ./prog2
19628 pts/11   R+     0:00 ./prog2
19629 pts/11   R+     0:00 ./prog2
19630 pts/11   R+     0:00 ./prog2
19631 pts/11   R+     0:00 ./prog2
19632 pts/11   R+     0:00 ./prog2
19633 pts/11   R+     0:00 ./prog2
19634 pts/11   R+     0:00 ./prog2
19635 pts/11   R+     0:00 ./prog2
19636 pts/11   R+     0:00 ./prog2
19637 pts/11   R+     0:00 ./prog2
19638 pts/11   R+     0:00 ./prog2
19639 pts/11   R+     0:00 ./prog2
19640 pts/11   R+     0:00 ./prog2
19641 pts/11   R+     0:00 ./prog2
19642 pts/11   R+     0:00 ./prog2
19643 pts/11   R+     0:00 ./prog2
19644 pts/11   R+     0:00 ./prog2
19645 pts/11   R+     0:00 ./prog2
19646 pts/11   R+     0:00 ./prog2
19647 pts/11   R+     0:00 ./prog2
19648 pts/11   R+     0:00 ./prog2
19649 pts/11   R+     0:00 ./prog2
19650 pts/11   R+     0:00 ./prog2
19651 pts/11   R+     0:00 ./prog2
19652 pts/11   R+     0:00 ./prog2
19653 pts/11   R+     0:00 ./prog2
19654 pts/11   R+     0:00 ./prog2
19655 pts/11   R+     0:00 ./prog2
19656 pts/11   R+     0:00 ./prog2
19657 pts/11   R+     0:00 ./prog2
19658 pts/11   R+     0:00 ./prog2
19659 pts/11   R+     0:00 ./prog2
19660 pts/11   R+     0:00 ./prog2
19661 pts/11   R+     0:00 ./prog2
19662 pts/11   R+     0:00 ./prog2
19663 pts/11   R+     0:00 ./prog2
19664 pts/11   R+     0:00 ./prog2
19665 pts/11   R+     0:00 ./prog2
19666 pts/11   R+     0:00 ./prog2
19667 pts/11   R+     0:00 ./prog2
19668 pts/11   R+     0:00 ./prog2
19669 pts/11   R+     0:00 ./prog2
19670 pts/11   R+     0:00 ./prog2
19671 pts/11   R+     0:00 ./prog2
19672 pts/11   R+     0:00 ./prog2
19673 pts/11   R+     0:00 ./prog2
19674 pts/11   R+     0:00 ./prog2
19675 pts/11   R+     0:00 ./prog2
19676 pts/11   R+     0:00 ./prog2
19677 pts/11   R+     0:00 ./prog2
19678 pts/11   R+     0:00 ./prog2
19679 pts/11   R+     0:00 ./prog2
19680 pts/11   R+     0:00 ./prog2
19681 pts/11   R+     0:00 ./prog2
19682 pts/11   R+     0:00 ./prog2
19683 pts/11   R+     0:00 ./prog2
19684 pts/11   R+     0:00 ./prog2
19685 pts/11   R+     0:00 ./prog2
19686 pts/11   R+     0:00 ./prog2
19687 pts/11   R+     0:00 ./prog2
19688 pts/11   R+     0:00 ./prog2
19689 pts/11   R+     0:00 ./prog2
19690 pts/11   R+     0:00 ./prog2
19691 pts/11   R+     0:00 ./prog2
19692 pts/11   R+     0:00 ./prog2
19693 pts/11   R+     0:00 ./prog2
19694 pts/11   R+     0:00 ./prog2
19695 pts/11   R+     0:00 ./prog2
19696 pts/11   R+     0:00 ./prog2
19697 pts/11   R+     0:00 ./prog2
19698 pts/11   R+     0:00 ./prog2
19699 pts/11   R+     0:00 ./prog2
19700 pts/11   R+     0:00 ./prog2
19701 pts/11   R+     0:00 ./prog2
19702 pts/11   R+     0:00 ./prog2
19703 pts/11   R+     0:00 ./prog2
19704 pts/11   R+     0:00 ./prog2
19705 pts/11   R+     0:00 ./prog2
19706 pts/11   R+     0:00 ./prog2
19707 pts/11   R+     0:00 ./prog2
19708 pts/11   R+     0:00 ./prog2
19709 pts/11   R+     0:00 ./prog2
19710 pts/11   R+     0:00 ./prog2
19711 pts/11   R+     0:00 ./prog2
19712 pts/11   R+     0:00 ./prog2
19713 pts/11   R+     0:00 ./prog2
19714 pts/11   R+     0:00 ./prog2
19715 pts/11   R+     0:00 ./prog2
19716 pts/11   R+     0:00 ./prog2
19717 pts/11   R+     0:00 ./prog2
19718 pts/11   R+     0:00 ./prog2
19719 pts/11   R+     0:00 ./prog2
19720 pts/11   R+     0:00 ./prog2
19721 pts/11   R+     0:00 ./prog2
19722 pts/11   R+     0:00 ./prog2
19723 pts/11   R+     0:00 ./prog2
19724 pts/11   R+     0:00 ./prog2
19725 pts/11   R+     0:00 ./prog2
19726 pts/11   R+     0:00 ./prog2
19727 pts/11   R+     0:00 ./prog2
19728 pts/11   R+     0:00 ./prog2
19729 pts/11   R+     0:00 ./prog2
19730 pts/11   R+     0:00 ./prog2
19731 pts/11   R+     0:00 ./prog2
19732 pts/11   R+     0:00 ./prog2
19733 pts/11   R+     0:00 ./prog2
19734 pts/11   R+     0:00 ./prog2
19735 pts/11   R+     0:00 ./prog2
19736 pts/11   Z+     0:00 [prog2] <defunct>
19737 pts/11   R+     0:00 ./prog2
19738 pts/11   R+     0:00 ./prog2
19739 pts/11   R+     0:00 ./prog2
